OrderID,OrderDate,ShipDate,CustomerName,Region,Segment,Category,SubCategory,TotalSales,TotalProfit,TotalQuantity,ProfitMargin,AvgDiscount
CA-2014-162775,1952-04-16,1954-04-16,Chris Selesnick,South,Corporate,Office Supplies,Envelopes,62.3,30.809199999999997,5,0.495,0.0
CA-2014-162775,1952-04-16,1954-04-16,Chris Selesnick,South,Corporate,Office Supplies,Storage,572.58,34.3548,6,0.06,0.0
CA-2014-162775,1952-04-16,1954-04-16,Chris Selesnick,South,Corporate,Technology,Accessories,646.74,258.696,6,0.4,0.0
CA-2014-162866,2000-04-20,2004-04-20,Corey-Lock,East,Consumer,Furniture,Furnishings,32.952,-19.7712,6,-0.6,0.6
CA-2014-162866,2000-04-20,2004-04-20,Corey-Lock,East,Consumer,Office Supplies,Storage,30.016,3.0016,4,0.1,0.2
CA-2014-162992,1992-04-19,1994-04-19,Bart Pistole,Central,Corporate,Office Supplies,Fasteners,22.55,8.7945,5,0.39,0.0
CA-2014-162992,1992-04-19,1994-04-19,Bart Pistole,Central,Corporate,Office Supplies,Labels,14.62,6.8714,2,0.47,0.0
CA-2014-162992,1992-04-19,1994-04-19,Bart Pistole,Central,Corporate,Technology,Phones,794.968,88.81259999999999,9,0.112,0.2
CA-2014-163013,1971-04-19,1977-04-19,Bart Folk,East,Consumer,Office Supplies,Art,14.67,3.9609,3,0.27,0.0
CA-2014-163034,1967-04-19,1971-04-19,Darren Koutras,South,Consumer,Office Supplies,Storage,646.2,-8.0775,5,-0.012,0.2
CA-2014-163223,2019-04-17,2023-04-17,Kristen Hastings,West,Corporate,Office Supplies,Art,9.32,2.7028,4,0.29,0.0
CA-2014-163223,2019-04-17,2023-04-17,Kristen Hastings,West,Corporate,Office Supplies,Binders,122.94,59.0112,3,0.48,0.0
CA-2014-163223,2019-04-17,2023-04-17,Kristen Hastings,West,Corporate,Office Supplies,Labels,14.4,6.624,5,0.46,0.0
CA-2014-163223,2019-04-17,2023-04-17,Kristen Hastings,West,Corporate,Office Supplies,Paper,122.97,60.2553,3,0.49,0.0
CA-2014-163223,2019-04-17,2023-04-17,Kristen Hastings,West,Corporate,Technology,Phones,3499.93,909.9818,7,0.26,0.0
CA-2014-163293,1990-04-18,1993-04-18,Karen Carlisle,West,Corporate,Technology,Accessories,116.85,43.055099999999996,7,0.368,0.0
CA-2014-163412,1993-04-19,1996-04-19,Suzanne McNair,South,Corporate,Furniture,Chairs,192.186,36.3018,3,0.189,0.1
CA-2014-163419,1954-04-19,1957-04-19,Tracy Zic,West,Consumer,Furniture,Chairs,603.92,75.49,5,0.125,0.2
CA-2014-163419,1954-04-19,1957-04-19,Tracy Zic,West,Consumer,Office Supplies,Art,3.392,0.8056,1,0.238,0.2
CA-2014-163419,1954-04-19,1957-04-19,Tracy Zic,West,Consumer,Technology,Phones,559.984,55.9984,2,0.1,0.2
CA-2014-163447,2000-04-20,2004-04-20,Thomas Brumley,South,Home Office,Furniture,Chairs,767.214,161.9674,14,0.211,0.1
CA-2014-163468,1961-04-19,1964-04-19,Joe Kamberova,South,Consumer,Furniture,Bookcases,424.116,-30.294,6,-0.071,0.3
CA-2014-163468,1961-04-19,1964-04-19,Joe Kamberova,South,Consumer,Furniture,Furnishings,8.544,-7.476,2,-0.875,0.6
CA-2014-163468,1961-04-19,1964-04-19,Joe Kamberova,South,Consumer,Furniture,Tables,292.1,-175.26,4,-0.6,0.5
CA-2014-163468,1961-04-19,1964-04-19,Joe Kamberova,South,Consumer,Office Supplies,Binders,2.892,-4.9164,3,-1.7,0.8
CA-2014-163468,1961-04-19,1964-04-19,Joe Kamberova,South,Consumer,Office Supplies,Storage,381.72,-66.801,5,-0.175,0.2
CA-2014-163552,1931-04-18,1935-04-18,Laura Armstrong,Central,Corporate,Furniture,Chairs,854.94,213.735,3,0.25,0.0
CA-2014-163552,1931-04-18,1935-04-18,Laura Armstrong,Central,Corporate,Furniture,Furnishings,124.11,52.1262,9,0.42,0.0
CA-2014-163552,1931-04-18,1935-04-18,Laura Armstrong,Central,Corporate,Office Supplies,Labels,14.4,7.056,5,0.49,0.0
CA-2014-163552,1931-04-18,1935-04-18,Laura Armstrong,Central,Corporate,Office Supplies,Paper,177.2,83.284,5,0.47,0.0
CA-2014-163552,1931-04-18,1935-04-18,Laura Armstrong,Central,Corporate,Technology,Phones,197.97,57.4113,3,0.29,0.0
CA-2014-163559,2005-04-19,2010-04-19,Shui Tom,East,Consumer,Office Supplies,Binders,139.44,47.061,3,0.338,0.2
CA-2014-163650,2005-04-19,2007-04-19,Thomas Thornton,Central,Consumer,Office Supplies,Art,9.84,2.8536,3,0.29,0.0
CA-2014-163650,2005-04-19,2007-04-19,Thomas Thornton,Central,Consumer,Office Supplies,Binders,34.5,15.525,3,0.45,0.0
CA-2014-163748,2026-04-19,1930-04-19,Hunter Glantz,Central,Consumer,Office Supplies,Appliances,3.16,-8.532,4,-2.7,0.8
CA-2014-163748,2026-04-19,1930-04-19,Hunter Glantz,Central,Consumer,Technology,Copiers,1999.96,624.9875,5,0.312,0.2
CA-2014-163867,1993-04-17,1996-04-17,Richard Eichhorn,Central,Consumer,Furniture,Furnishings,61.544,-40.0036,7,-0.65,0.6
CA-2014-163867,1993-04-17,1996-04-17,Richard Eichhorn,Central,Consumer,Office Supplies,Labels,15.936,5.1792,4,0.325,0.2
CA-2014-163867,1993-04-17,1996-04-17,Richard Eichhorn,Central,Consumer,Office Supplies,Storage,132.696,9.9522,3,0.075,0.2
CA-2014-164182,1934-04-18,1938-04-18,Shui Tom,East,Consumer,Furniture,Furnishings,31.984,1.1994,2,0.038,0.2
CA-2014-164182,1934-04-18,1938-04-18,Shui Tom,East,Consumer,Office Supplies,Art,41.584,4.6782,2,0.112,0.2
CA-2014-164182,1934-04-18,1938-04-18,Shui Tom,East,Consumer,Technology,Phones,37.482,-16.242,3,-0.433,0.4
CA-2014-164210,1961-04-19,1963-04-19,Pierre Wener,West,Consumer,Furniture,Tables,145.98,-99.2664,2,-0.68,0.5
CA-2014-164210,1961-04-19,1963-04-19,Pierre Wener,West,Consumer,Office Supplies,Paper,35.808,12.5328,4,0.35,0.2
CA-2014-164224,1977-04-17,1979-04-17,Ted Trevino,West,Consumer,Furniture,Furnishings,149.232,3.7308,3,0.025,0.2
CA-2014-164224,1977-04-17,1979-04-17,Ted Trevino,West,Consumer,Office Supplies,Paper,15.936,5.7768,4,0.362,0.2
CA-2014-164259,2001-04-20,2003-04-20,Sung Pak,East,Corporate,Office Supplies,Art,99.136,8.6744,4,0.088,0.2
CA-2014-164315,1931-04-17,1937-04-17,Rob Dowd,South,Consumer,Office Supplies,Appliances,154.9,40.274,5,0.26,0.0
CA-2014-164315,1931-04-17,1937-04-17,Rob Dowd,South,Consumer,Office Supplies,Paper,15.84,7.128,3,0.45,0.0
CA-2014-164315,1931-04-17,1937-04-17,Rob Dowd,South,Consumer,Technology,Phones,1049.93,293.9804,7,0.28,0.0
CA-2014-164385,2008-04-19,2013-04-19,Nicole Brennan,East,Corporate,Office Supplies,Appliances,143.952,14.3952,3,0.1,0.2
CA-2014-164469,2015-04-18,2017-04-18,Grace Kelly,West,Corporate,Office Supplies,Art,80.96000000000001,18.7242,12,0.231,0.2
CA-2014-164469,2015-04-18,2017-04-18,Grace Kelly,West,Corporate,Technology,Phones,263.96,19.797,5,0.075,0.2
CA-2014-164721,1968-04-19,1970-04-19,Laurel Workman,South,Corporate,Furniture,Furnishings,23.88,10.5072,3,0.44,0.0
CA-2014-164721,1968-04-19,1970-04-19,Laurel Workman,South,Corporate,Office Supplies,Appliances,320.88,93.0552,6,0.29,0.0
CA-2014-164721,1968-04-19,1970-04-19,Laurel Workman,South,Corporate,Office Supplies,Paper,26.76,12.3096,4,0.46,0.0
CA-2014-164742,2025-04-19,1930-04-19,Marina Lichtenstein,West,Corporate,Furniture,Chairs,245.98,27.0578,2,0.11,0.0
CA-2014-164742,2025-04-19,1930-04-19,Marina Lichtenstein,West,Corporate,Office Supplies,Binders,18.94,9.47,1,0.5,0.0
CA-2014-164749,2021-04-17,2024-04-17,Bruce Geld,East,Consumer,Office Supplies,Labels,9.912,3.2214,3,0.325,0.2
CA-2014-164861,1976-04-19,1979-04-19,Matthew Clasen,Central,Corporate,Office Supplies,Paper,25.92,12.4416,4,0.48,0.0
CA-2014-164903,1990-04-16,1994-04-16,Steven Roelle,East,Home Office,Office Supplies,Paper,12.96,6.2208,2,0.48,0.0
CA-2014-164910,1955-04-19,1960-04-19,Denise Monton,South,Corporate,Office Supplies,Art,7.872,0.8856,3,0.112,0.2
CA-2014-164973,1947-04-19,1952-04-19,Nathan Mautz,East,Home Office,Furniture,Chairs,135.882,24.1568,1,0.178,0.1
CA-2014-164973,1947-04-19,1952-04-19,Nathan Mautz,East,Home Office,Office Supplies,Storage,43.57,13.071,1,0.3,0.0
CA-2014-164973,1947-04-19,1952-04-19,Nathan Mautz,East,Home Office,Technology,Accessories,360.0,129.6,4,0.36,0.0
CA-2014-164973,1947-04-19,1952-04-19,Nathan Mautz,East,Home Office,Technology,Machines,3991.98,1995.99,2,0.5,0.0
CA-2014-164973,1947-04-19,1952-04-19,Nathan Mautz,East,Home Office,Technology,Phones,275.94,80.0226,6,0.29,0.0
CA-2014-165309,1954-04-19,1958-04-19,Karen Daniels,South,Consumer,Office Supplies,Art,67.56,6.756,3,0.1,0.2
CA-2014-165309,1954-04-19,1958-04-19,Karen Daniels,South,Consumer,Office Supplies,Binders,898.224,-1482.0079,6,-1.65,0.8
CA-2014-165309,1954-04-19,1958-04-19,Karen Daniels,South,Consumer,Office Supplies,Paper,284.05600000000004,102.97030000000001,13,0.362,0.2
CA-2014-165309,1954-04-19,1958-04-19,Karen Daniels,South,Consumer,Technology,Phones,389.65599999999995,31.7775,5,0.082,0.2
CA-2014-165379,2029-04-18,1935-04-18,Brian Moss,East,Corporate,Office Supplies,Paper,24.72,8.113800000000001,5,0.328,0.2
CA-2014-165393,2000-04-20,2003-04-20,Nathan Cano,South,Consumer,Office Supplies,Binders,4.984,-8.4728,1,-1.7,0.8
CA-2014-165428,1983-04-18,1986-04-18,Jack Lebron,Central,Consumer,Office Supplies,Binders,3.648,-6.0192,3,-1.65,0.8
CA-2014-165428,1983-04-18,1986-04-18,Jack Lebron,Central,Consumer,Office Supplies,Paper,31.104,10.8864,6,0.35,0.2
CA-2014-165477,2002-04-20,2004-04-20,Ricardo Emerson,East,Consumer,Office Supplies,Appliances,48.36,6.045,5,0.125,0.2
CA-2014-165540,1991-04-16,1995-04-16,Tamara Manning,West,Consumer,Office Supplies,Binders,8.85,-13.7175,5,-1.55,0.8
CA-2014-165568,1985-04-16,1989-04-16,Barry Französisch,Central,Corporate,Office Supplies,Binders,21.36,7.209,5,0.337,0.2
CA-2014-165764,1946-04-19,1950-04-19,Shahid Hopkins,South,Consumer,Furniture,Furnishings,410.352,-51.294,3,-0.125,0.2
CA-2014-165764,1946-04-19,1950-04-19,Shahid Hopkins,South,Consumer,Furniture,Tables,945.036,-299.2614,6,-0.317,0.4
CA-2014-165764,1946-04-19,1950-04-19,Shahid Hopkins,South,Consumer,Office Supplies,Binders,14.301,-10.4874,7,-0.733,0.7
CA-2014-165764,1946-04-19,1950-04-19,Shahid Hopkins,South,Consumer,Office Supplies,Storage,25.984,-1.624,2,-0.062,0.2
CA-2014-165806,1936-04-17,1936-04-17,Valerie Mitchum,East,Home Office,Office Supplies,Paper,58.32,27.9936,9,0.48,0.0
CA-2014-165806,1936-04-17,1936-04-17,Valerie Mitchum,East,Home Office,Technology,Phones,200.97,50.2425,3,0.25,0.0
CA-2014-165974,2019-04-18,2026-04-18,Dan Lawera,East,Consumer,Office Supplies,Art,32.76,3.6855,7,0.113,0.2
CA-2014-166051,1990-04-17,1995-04-17,Jim Karlsson,West,Consumer,Technology,Phones,773.7,230.9727,6,0.299,0.0
CA-2014-166086,1966-04-17,1971-04-17,Carol Triggs,Central,Consumer,Furniture,Chairs,872.32,244.2496,4,0.28,0.0
CA-2014-166086,1966-04-17,1971-04-17,Carol Triggs,Central,Consumer,Furniture,Tables,194.25,-38.85,2,-0.2,0.3
CA-2014-166086,1966-04-17,1971-04-17,Carol Triggs,Central,Consumer,Office Supplies,Art,8.64,2.5056,3,0.29,0.0
CA-2014-166086,1966-04-17,1971-04-17,Carol Triggs,Central,Consumer,Office Supplies,Binders,16.14,7.9086,3,0.49,0.0
CA-2014-166191,1978-04-19,1982-04-19,David Kendrick,Central,Corporate,Office Supplies,Storage,24.816,1.8612,2,0.075,0.2
CA-2014-166191,1978-04-19,1982-04-19,David Kendrick,Central,Corporate,Technology,Accessories,408.744,76.6395,7,0.187,0.2
CA-2014-166457,1964-04-17,1968-04-17,Peter Fuller,West,Consumer,Office Supplies,Art,6.56,1.9024,2,0.29,0.0
CA-2014-166457,1964-04-17,1968-04-17,Peter Fuller,West,Consumer,Office Supplies,Paper,33.98,15.7822,5,0.464,0.0
CA-2014-166471,1960-04-18,1964-04-18,Matthew Grinstein,East,Home Office,Technology,Phones,1310.3359999999998,24.364399999999996,6,0.019,0.2
CA-2014-166555,1931-04-18,1934-04-18,Jamie Kunitz,West,Consumer,Technology,Phones,164.85,47.8065,3,0.29,0.0
CA-2014-166590,1941-04-19,1945-04-19,Noah Childs,West,Corporate,Office Supplies,Paper,75.88,35.6636,2,0.47,0.0
CA-2014-166590,1941-04-19,1945-04-19,Noah Childs,West,Corporate,Technology,Accessories,1.98,0.891,2,0.45,0.0
CA-2014-166716,1971-04-18,1976-04-18,Craig Reiter,East,Consumer,Furniture,Chairs,421.372,-6.0196,2,-0.014,0.3
CA-2014-166730,2003-04-20,2005-04-20,Dorothy Dickinson,Central,Consumer,Office Supplies,Storage,39.128,-8.8038,1,-0.225,0.2
CA-2014-166744,2002-04-19,2006-04-19,Duane Noonan,West,Consumer,Furniture,Bookcases,362.94,36.294,3,0.1,0.0
CA-2014-166744,2002-04-19,2006-04-19,Duane Noonan,West,Consumer,Furniture,Furnishings,164.22,50.9082,3,0.31,0.0
CA-2014-166744,2002-04-19,2006-04-19,Duane Noonan,West,Consumer,Technology,Accessories,59.98,26.3912,2,0.44,0.0
CA-2014-166863,2010-04-18,2014-04-18,Sam Craven,Central,Consumer,Furniture,Bookcases,193.0656,-19.8744,4,-0.103,0.32
CA-2014-166863,2010-04-18,2014-04-18,Sam Craven,Central,Consumer,Office Supplies,Binders,3.392,-5.088,4,-1.5,0.8
CA-2014-166863,2010-04-18,2014-04-18,Sam Craven,Central,Consumer,Office Supplies,Paper,27.2,9.52,5,0.35,0.2
CA-2014-166863,2010-04-18,2014-04-18,Sam Craven,Central,Consumer,Office Supplies,Storage,509.488,-127.372,7,-0.25,0.2
CA-2014-166863,2010-04-18,2014-04-18,Sam Craven,Central,Consumer,Technology,Machines,418.8,-97.72,2,-0.233,0.4
CA-2014-166863,2010-04-18,2014-04-18,Sam Craven,Central,Consumer,Technology,Phones,201.584,20.1584,2,0.1,0.2
CA-2014-166884,2009-04-17,2014-04-17,Chloris Kastensmidt,East,Consumer,Furniture,Furnishings,8.32,2.288,5,0.275,0.2
CA-2014-166884,2009-04-17,2014-04-17,Chloris Kastensmidt,East,Consumer,Office Supplies,Fasteners,10.464,1.7004,6,0.162,0.2
CA-2014-166891,2016-04-19,2018-04-19,Chris Cortes,Central,Consumer,Furniture,Chairs,589.41,-6.549,5,-0.011,0.1
CA-2014-166954,1954-04-17,1959-04-17,Beth Thompson,West,Home Office,Furniture,Chairs,1487.04,148.704,5,0.1,0.2
CA-2014-166954,1954-04-17,1959-04-17,Beth Thompson,West,Home Office,Furniture,Furnishings,303.25,63.6825,5,0.21,0.0
CA-2014-166954,1954-04-17,1959-04-17,Beth Thompson,West,Home Office,Office Supplies,Appliances,270.72,78.5088,3,0.29,0.0
CA-2014-166961,2000-04-20,2004-04-20,Cynthia Delaney,West,Home Office,Office Supplies,Appliances,10.98,2.9646,1,0.27,0.0
CA-2014-166961,2000-04-20,2004-04-20,Cynthia Delaney,West,Home Office,Office Supplies,Binders,37.056,13.896,3,0.375,0.2
CA-2014-166961,2000-04-20,2004-04-20,Cynthia Delaney,West,Home Office,Office Supplies,Fasteners,7.86,3.6156,3,0.46,0.0
CA-2014-166961,2000-04-20,2004-04-20,Cynthia Delaney,West,Home Office,Office Supplies,Storage,51.45,13.8915,3,0.27,0.0
CA-2014-166989,1957-04-19,1961-04-19,Robert Marley,South,Home Office,Furniture,Chairs,69.264,14.6224,2,0.211,0.1
CA-2014-166989,1957-04-19,1961-04-19,Robert Marley,South,Home Office,Office Supplies,Paper,11.36,5.2256,2,0.46,0.0
CA-2014-167164,1972-04-17,1974-04-17,Alejandro Grove,West,Consumer,Office Supplies,Storage,55.5,9.99,2,0.18,0.0
CA-2014-167199,1945-04-16,1949-04-16,Maria Etezadi,South,Home Office,Furniture,Chairs,2573.82,746.4078,9,0.29,0.0
CA-2014-167199,1945-04-16,1949-04-16,Maria Etezadi,South,Home Office,Office Supplies,Art,5.48,1.4796,2,0.27,0.0
CA-2014-167199,1945-04-16,1949-04-16,Maria Etezadi,South,Home Office,Office Supplies,Binders,609.98,274.491,2,0.45,0.0
CA-2014-167199,1945-04-16,1949-04-16,Maria Etezadi,South,Home Office,Office Supplies,Fasteners,31.12,0.3112,4,0.01,0.0
CA-2014-167199,1945-04-16,1949-04-16,Maria Etezadi,South,Home Office,Office Supplies,Paper,6.54,3.0084,1,0.46,0.0
CA-2014-167199,1945-04-16,1949-04-16,Maria Etezadi,South,Home Office,Technology,Phones,1147.94,317.7834,6,0.277,0.0
CA-2014-167360,1967-04-19,1972-04-19,Richard Bierner,Central,Consumer,Technology,Accessories,111.79,43.5981,7,0.39,0.0
CA-2014-167486,1970-04-19,1974-04-19,Jack O'Briant,East,Corporate,Furniture,Furnishings,199.9,39.98,5,0.2,0.0
CA-2014-167724,1942-04-17,1947-04-17,Ben Ferrer,West,Home Office,Office Supplies,Labels,7.83,3.6018,3,0.46,0.0
CA-2014-167850,1960-04-18,1967-04-18,Andy Gerbode,South,Corporate,Office Supplies,Paper,15.552,5.4432,3,0.35,0.2
CA-2014-167850,1960-04-18,1967-04-18,Andy Gerbode,South,Corporate,Technology,Phones,178.384,22.298,2,0.125,0.2
CA-2014-167927,1959-04-16,1965-04-16,Xylona Preis,West,Consumer,Furniture,Furnishings,287.67,34.884299999999996,6,0.121,0.0
CA-2014-167927,1959-04-16,1965-04-16,Xylona Preis,West,Consumer,Office Supplies,Appliances,247.716,93.5816,4,0.378,0.1
CA-2014-167927,1959-04-16,1965-04-16,Xylona Preis,West,Consumer,Office Supplies,Art,43.92,12.7368,3,0.29,0.0
CA-2014-167927,1959-04-16,1965-04-16,Xylona Preis,West,Consumer,Office Supplies,Binders,48.75,22.3185,10,0.458,0.0
CA-2014-167927,1959-04-16,1965-04-16,Xylona Preis,West,Consumer,Office Supplies,Storage,80.56,20.0334,3,0.249,0.0
CA-2014-167997,1965-04-16,1968-04-16,Carol Adams,South,Corporate,Furniture,Bookcases,141.96,39.7488,2,0.28,0.0
CA-2014-167997,1965-04-16,1968-04-16,Carol Adams,South,Corporate,Office Supplies,Binders,10.68,5.0196,2,0.47,0.0
CA-2014-168130,2001-04-19,2001-04-19,Bill Shonely,East,Corporate,Furniture,Chairs,887.103,177.4206,7,0.2,0.1
CA-2014-168158,1939-04-18,1944-04-18,Eugene Moren,West,Home Office,Office Supplies,Binders,6.096,2.2098,2,0.362,0.2
CA-2014-168305,1944-04-19,1951-04-19,Paul Lucas,Central,Home Office,Office Supplies,Labels,44.4,22.2,3,0.5,0.0
CA-2014-168305,1944-04-19,1951-04-19,Paul Lucas,Central,Home Office,Office Supplies,Paper,21.4,9.63,5,0.45,0.0
CA-2014-168312,1999-04-16,2005-04-17,Giulietta Weimer,West,Consumer,Furniture,Tables,376.509,-43.0296,3,-0.114,0.3
CA-2014-168312,1999-04-16,2005-04-17,Giulietta Weimer,West,Consumer,Office Supplies,Storage,137.352,8.5845,3,0.062,0.2
CA-2014-168368,1981-04-16,1985-04-16,Guy Armstrong,East,Consumer,Furniture,Chairs,60.89,15.2225,1,0.25,0.0
CA-2014-168368,1981-04-16,1985-04-16,Guy Armstrong,East,Consumer,Furniture,Furnishings,332.94,53.2704,3,0.16,0.0
CA-2014-168368,1981-04-16,1985-04-16,Guy Armstrong,East,Consumer,Office Supplies,Binders,61.54,28.8274,5,0.468,0.0
CA-2014-168368,1981-04-16,1985-04-16,Guy Armstrong,East,Consumer,Office Supplies,Labels,14.94,6.8724,3,0.46,0.0
CA-2014-168368,1981-04-16,1985-04-16,Guy Armstrong,East,Consumer,Office Supplies,Storage,64.96,2.5984,2,0.04,0.0
CA-2014-168473,1999-04-19,2005-04-20,Tracy Blumstein,East,Consumer,Office Supplies,Storage,191.88,19.188,6,0.1,0.0
CA-2014-168494,1985-04-19,1987-04-19,Nora Preis,West,Consumer,Furniture,Bookcases,254.9745,11.9988,3,0.047,0.15
CA-2014-168494,1985-04-19,1987-04-19,Nora Preis,West,Consumer,Furniture,Tables,4375.536,230.9928,18,0.053,0.2
CA-2014-168592,1990-04-18,1996-04-18,Dennis Pardue,Central,Home Office,Office Supplies,Appliances,56.65,24.3595,5,0.43,0.0
CA-2014-168592,1990-04-18,1996-04-18,Dennis Pardue,Central,Home Office,Office Supplies,Fasteners,4.02,1.9698,2,0.49,0.0
CA-2014-168592,1990-04-18,1996-04-18,Dennis Pardue,Central,Home Office,Office Supplies,Storage,14.97,4.1916,1,0.28,0.0
CA-2014-168823,2003-04-19,2006-04-19,Matt Abelman,Central,Home Office,Office Supplies,Labels,20.808,7.0227,9,0.338,0.2
CA-2014-168823,2003-04-19,2006-04-19,Matt Abelman,Central,Home Office,Office Supplies,Paper,11.352,4.1151,3,0.362,0.2
CA-2014-168984,1969-04-19,1975-04-19,Natalie Webber,West,Consumer,Office Supplies,Paper,15.552,5.4432,3,0.35,0.2
CA-2014-168984,1969-04-19,1975-04-19,Natalie Webber,West,Consumer,Office Supplies,Storage,669.08,-167.27,5,-0.25,0.2
CA-2014-168984,1969-04-19,1975-04-19,Natalie Webber,West,Consumer,Technology,Phones,438.336,-87.6672,4,-0.2,0.2
CA-2014-169019,1946-04-18,1950-04-18,Luke Foster,South,Consumer,Furniture,Furnishings,17.496,-10.0602,3,-0.575,0.6
CA-2014-169019,1946-04-18,1950-04-18,Luke Foster,South,Consumer,Office Supplies,Appliances,4.836,-12.09,2,-2.5,0.8
CA-2014-169019,1946-04-18,1950-04-18,Luke Foster,South,Consumer,Office Supplies,Binders,2203.248,-3742.0672,17,-1.698,0.8
CA-2014-169019,1946-04-18,1950-04-18,Luke Foster,South,Consumer,Technology,Accessories,431.136,-26.946,9,-0.062,0.2
CA-2014-169033,2028-04-17,1932-04-17,Kunst Miller,West,Consumer,Office Supplies,Art,49.65,20.853,5,0.42,0.0
CA-2014-169061,2003-04-17,2006-04-17,Aimee Bixby,East,Consumer,Office Supplies,Art,59.52,15.4752,3,0.26,0.0
CA-2014-169061,2003-04-17,2006-04-17,Aimee Bixby,East,Consumer,Office Supplies,Binders,49.632,16.7508,6,0.338,0.2
CA-2014-169061,2003-04-17,2006-04-17,Aimee Bixby,East,Consumer,Office Supplies,Paper,97.82,45.9754,2,0.47,0.0
CA-2014-169061,2003-04-17,2006-04-17,Aimee Bixby,East,Consumer,Office Supplies,Supplies,18.62,5.3998,2,0.29,0.0
CA-2014-169061,2003-04-17,2006-04-17,Aimee Bixby,East,Consumer,Technology,Accessories,479.97,177.5889,3,0.37,0.0
CA-2014-169257,1996-04-17,2002-04-18,Stewart Visinsky,West,Consumer,Office Supplies,Binders,1.365,-0.91,1,-0.667,0.7
CA-2014-169257,1996-04-17,2002-04-18,Stewart Visinsky,West,Consumer,Office Supplies,Paper,62.016,22.4808,2,0.362,0.2
CA-2014-169446,1992-04-19,1998-04-19,Speros Goranitis,East,Consumer,Office Supplies,Paper,15.552,5.4432,3,0.35,0.2
CA-2014-169446,1992-04-19,1998-04-19,Speros Goranitis,East,Consumer,Office Supplies,Storage,32.592,-7.7406,3,-0.238,0.2
CA-2014-169446,1992-04-19,1998-04-19,Speros Goranitis,East,Consumer,Technology,Phones,323.976,36.4473,3,0.112,0.2
CA-2014-169460,1948-04-17,1950-04-17,Nicole Fjeld,East,Home Office,Furniture,Furnishings,76.14,26.649,3,0.35,0.0
CA-2014-169642,1947-04-18,1950-04-18,Barry Blumstein,West,Corporate,Office Supplies,Storage,276.28,0.0,2,0.0,0.0
CA-2014-169649,1982-04-19,1988-04-19,Thomas Seio,East,Corporate,Office Supplies,Appliances,20.388,-53.0088,2,-2.6,0.8
CA-2014-169649,1982-04-19,1988-04-19,Thomas Seio,East,Corporate,Office Supplies,Paper,8.448,2.9568,2,0.35,0.2
CA-2014-169684,1932-04-19,1935-04-19,Fred Hopkins,East,Corporate,Furniture,Tables,328.59,-147.8655,3,-0.45,0.4
CA-2014-169684,1932-04-19,1935-04-19,Fred Hopkins,East,Corporate,Office Supplies,Storage,98.352,-24.588,3,-0.25,0.2
CA-2014-169726,1960-04-18,1964-04-18,Joseph Holt,Central,Consumer,Office Supplies,Binders,2060.744,643.9825,7,0.312,0.2
CA-2014-169775,1980-04-18,1984-04-18,Ryan Akin,West,Consumer,Furniture,Tables,174.0585,-110.7645,3,-0.636,0.45
CA-2014-169775,1980-04-18,1984-04-18,Ryan Akin,West,Consumer,Office Supplies,Binders,505.176,-336.784,4,-0.667,0.7
CA-2014-169775,1980-04-18,1984-04-18,Ryan Akin,West,Consumer,Office Supplies,Envelopes,29.808,10.8054,2,0.363,0.2
CA-2014-169803,1935-04-17,1941-04-17,Scott Cohen,West,Corporate,Furniture,Tables,653.55,111.1035,3,0.17,0.0
CA-2014-169803,1935-04-17,1941-04-17,Scott Cohen,West,Corporate,Technology,Accessories,33.9,2.034,2,0.06,0.0
CA-2014-169852,1933-04-19,1938-04-19,Sylvia Foulston,Central,Corporate,Office Supplies,Binders,36.36,12.2715,3,0.338,0.2
CA-2015-100146,1938-04-21,1943-04-21,Claudia Bergmann,South,Corporate,Furniture,Bookcases,509.9575,41.9965,5,0.082,0.15
CA-2015-100146,1938-04-21,1943-04-21,Claudia Bergmann,South,Corporate,Furniture,Chairs,819.92,75.1666,5,0.092,0.2
CA-2015-100146,1938-04-21,1943-04-21,Claudia Bergmann,South,Corporate,Furniture,Furnishings,122.91,34.4148,3,0.28,0.0
CA-2015-100216,2007-04-21,2008-04-21,Heather Jas,South,Home Office,Office Supplies,Paper,85.92,28.7016,9,0.334,0.2
CA-2015-100251,1941-04-21,1947-04-21,Dianna Vittorini,West,Consumer,Office Supplies,Labels,31.5,15.12,10,0.48,0.0
CA-2015-100251,1941-04-21,1947-04-21,Dianna Vittorini,West,Consumer,Office Supplies,Supplies,55.6,16.124,4,0.29,0.0
CA-2015-100454,2028-04-23,1933-04-23,Brian Moss,East,Corporate,Furniture,Bookcases,186.048,9.3024,4,0.05,0.2
CA-2015-100454,2028-04-23,1933-04-23,Brian Moss,East,Corporate,Office Supplies,Art,71.97,19.662300000000002,7,0.273,0.0
CA-2015-100545,1930-04-23,1934-04-23,Irene Maddox,West,Consumer,Office Supplies,Binders,11.61,-9.288,2,-0.8,0.7
CA-2015-100573,1972-04-22,1978-04-22,Anne McFarland,South,Consumer,Office Supplies,Envelopes,17.48,8.2156,2,0.47,0.0
CA-2015-100657,2010-04-23,2015-04-23,Scot Wooten,West,Consumer,Furniture,Chairs,109.764,8.5372,2,0.078,0.1
CA-2015-100685,1957-04-23,1959-04-23,Suzanne McNair,South,Corporate,Office Supplies,Binders,7.04,3.3088,2,0.47,0.0
